review_id,review_date,aspect,aspect_rating,overall_rating,score_afinn_per_median_review,score_afinn_raw,score_syuzhet_per_median_review,score_syuzhet_raw,sentiment_category,mismatch_types,title,review_excerpt,review_text
129147368,May 2012,Sleep quality,3,3,2.7508771929824563,7,1.3557894736842104,3.4499999999999997,Positive,low aspect rating with positive text sentiment,Spectacular facade - finer details severely lacking,"We were recently married at Bvlgari. If you would like details about our wedding, please send me a private message. This review is in regards to the accommodation only - we stayed in a 1 room villa and a 2 room villa. Positives: location is unbeatable with prime views of the I...","We were recently married at Bvlgari. If you would like details about our wedding, please send me a private message. This review is in regards to the accommodation only - we stayed in a 1 room villa and a 2 room villa. Positives: location is unbeatable with prime views of the Indian Ocean. Service is also generally attentive with prompt responses. Negatives: 1. The air conditioner in the 1 room villa did not work when we arrived (it was VERY HOT) and it took 2-3 hours for maintenance to fix. 2. Both toilets in the 2 room villa did not flush/were blocked throughout the day. This made the toilets pretty disgusting, especially as we had many people around on the wedding day. 3. The electricity did not work in the living area of the 2 room villa. Maintenance had to be called to fix. 4. Air conditioning in the living area of the 2 room villa was either faulty or broken. With all doors closed, you could still barely feel the air conditioning. 5. There was a Nespresso machine in the 2 room villa. However no pods were provided so the machine could not be used. 6. The keys to the villas were difficult to use and constantly jammed in the doors. Unfortunately all the negatives ruined our stay. Ultimately at this price range, you are paying for premium service and the finer details to be perfect. While I believe the service is quite good, the finer details definitely leave alot to be desired and the resort as a whole is in desperate need of better maintenance. I would not spend the money on this resort again until they improve their maintenance as for the amount of money, you could go to many other better places in the world."
108798460,May 2011,Sleep quality,3,2,7.031390134529148,14,4.419730941704036,8.8,Positive,low aspect rating with positive text sentiment,Lacking the exquisite delight of its Milan sister (and its price bracket),"Lacks a unique edge that its above-premium price, Bulgari branding and the reputation of its Milan sister-property (where I've stayed) all demand. Not a bad resort but there are 20 other better and/or better priced alternatives in Bali and nearby. Villas are spacious and well-...","Lacks a unique edge that its above-premium price, Bulgari branding and the reputation of its Milan sister-property (where I've stayed) all demand. Not a bad resort but there are 20 other better and/or better priced alternatives in Bali and nearby. Villas are spacious and well-appointed, although the private plunge pools are all overlooked by other villas. Resort is well laid out but could ANO 5+ star spa; makes little use of the only unique feature: a private cable car to the beach. But since the beach bar shuts at 5pm, there's little point venturing down for a romantic sundowner. Service is friendly and polite, but (again) lacks that premium edge you'd expect and could be any other pleasant similar resort in SE Asia. Probably the biggest disappointment is the F&B - given the distance from any alternative dining venues, I expected more. What you get is an average 'International' restaurant, that served some of the poorest Asian food I've had in the region, and an Italian restaurant where the mains average US$70+ -- acceptable perhaps if you have a Michelin Star, or even if you're serving amazing food, but for tiny portions of same-same pasta, I felt cheated. Overall a pleasant place, but very overpriced and trading off a brand that it doesn't deserve."
212439524,Jun 2014,Sleep quality,3,1,8.39344262295082,32,3.4360655737704917,13.1,Positive,low aspect rating with positive text sentiment,Beautiful views.. but bugs are a real issue.,"I'll start with the good.... The Property is beautiful... breathtaking, as are the villas. It truly is memorable and unique and that's really why this hotel is so highly rated and so over priced. Food was pretty as were the restaurants, no complaints on the service. Now the ba...","I'll start with the good.... The Property is beautiful... breathtaking, as are the villas. It truly is memorable and unique and that's really why this hotel is so highly rated and so over priced. Food was pretty as were the restaurants, no complaints on the service. Now the bad... The hotel is in a remote part of Bali on the southern tip making it out of the way, but obviously that's a logistical reality of having such a breathtaking view from the entire hotel. However, being in such a remote place with the set up of the entirely outside villa hotel has it's challenges, and the management clearly has not figured it out, and for that, you should stay away. The biggest problem: mosquitoes. I have left and am now at the St. Regis. I just counted, I have 17 bites, noticeable ones that itch. Arms, Legs, Ankles, Forehead, Back of Neck, etc. Before coming to Bali I was very aware of mosquitoes, I wore repellant the entire time I was here, including to sleep at night in the villa since it was obvious there were mosquitoes INSIDE our villa (#34). It was miserable, it felt like you couldn't get away from them. I was both happy and sad to leave, but more happy. When you pay $700+ per night to a hotel, you shouldn't leave with bug bites. The management of this hotel needs to seriously consider what it can do. Every AM their breakfast brunch is great, except i am a big fan of Muesli and both times I had the brunch there were ants in the Muesli. Another representative issue of how the bugs are a real problem here and management hasn't figure it out yet. To contrast I am at the St. Regis. It's not as breathtaking but is still beautiful, has better access to the beach and is considerably cheaper. The room is equally as nice / beautiful, just smaller, but still incredibly spacious. Most important, there are no mosquitoes and now I am applying calamine lotion trying not to let the bugs not bother the rest of my Asian trip. Really, this hotel should refund me for jeopardizing my entire trip. Fix your mosquito problem. Stick the torches up that keep the bugs away. Maybe I am oversimplifying the issue, but you have to do something about the bugs. I may post pictures later of all my mosquito bites but I figure I'll spare the TravelAdvisor community and you'll take my word for it."
209353424,Jun 2014,Sleep quality,3,3,10.311111111111112,29,5.084444444444445,14.3,Positive,low aspect rating with positive text sentiment,"a little less than expected, but still a very good resort","We stayed at villa 29 for two nights, pretty good view to the ocean, right beside the reception building. very clean room, and the bathroom is super big with a bathtub, outdoor and indoor shower rooms. a little hand written welcome card was placed on our desk, very personal an...","We stayed at villa 29 for two nights, pretty good view to the ocean, right beside the reception building. very clean room, and the bathroom is super big with a bathtub, outdoor and indoor shower rooms. a little hand written welcome card was placed on our desk, very personal and delightful. the staffs were all friendly, helpful and polite, they greeted us by our names. buggy always came fast to pick us up anytime. our butler (Mr Ode) was very hands on to our needs. wifi connection covered almost the whole villa area, fast, free, and reliable too. if i can mention the downsides were: - doors in the villa are hard to open or lock (maybe i just didn't get the trick to do it) - the lighting in the bedroom is too dark for me - mosquitoes buzzing in my ear for the two nights we stayed there, even after applying the mosquito repellant - the sound of transporting buggies was heard pretty loudly from our room even after we closed all doors - the breakfast food taste and varieties are so so. would expect more for such a big name Bulgari - room air conditioning suddenly not cold enough at night (happened twice) one more thing; on the second morning at the breakfast place, my wife was approaching to the empty table at the corner of the patio. but she was stopped by a waiter telling her that the table had been taken (there were no reserved signs on it). so we took the table right behind it. and after the 35 mins+ we were there, nobody came and the table remained empty even after the breakfast time ended. we were just wondering why we weren't allowed to sit there. anyway, it's a very good resort if you want to stay in and enjoy the quite and be in touch with the more natural side of Bali"
168526248,Jul 2013,Sleep quality,3,3,11.439429928741092,43,3.2190023752969124,12.1,Positive,low aspect rating with positive text sentiment,Stunning setting let down by inadequate service,"For such an expensive resort, it is only fair to judge it on a strict scale and for that, Bvlgari in Bali is only Average. The view is stunning and the amenities are top notch, but the service and other small details that usually separate a good hotel from a great one were all...","For such an expensive resort, it is only fair to judge it on a strict scale and for that, Bvlgari in Bali is only Average. The view is stunning and the amenities are top notch, but the service and other small details that usually separate a good hotel from a great one were all lacking during my stay. Room: The room is nice. Having stayed at Banyan Tree in Ungasan, I would prefer BT's whole set up and pool. However, Bvlgari amenities and B&O equipment are hard to beat. The rooms are quite clean. The let down for me would be the patio area and the pool. It's just on the small side. The villa was aging and you can tell from the damage on the wooden doors and walls. The bed is really soft and for those who prefer harder mattresses, you may find this slightly uncomfortable. Facilities: My favorite part of this resort is the main pool. The view is stunning and the two mini inifinty pools off to the side are great for couples and friends to share. And where else can you take a shower outdoors while enjoying unobstructed views of the ocean? The gym was not that big, but also not a huge concern for me. Breakfast: The spread is small. You get the bulk of your food from the ala carte menu. The quality is not that great. Again, considering the brand and the price that you pay at this resort, it's fair to expect something great. Unfortunately, I was quite disappointed. Service at breakfast was also slow. It needs to be more proactive. I understand that things tend to be slower in Bali as it should be, but slow doesn't mean inefficient. Service: Overall service at this property is ok if this were a regular 4 or 5 star property. As one of the top hotels in Bali, I expected something mind-blowing. At Banyan Tree, almost everyone remembers your name whether it's the buggy drivers, waiters/waitresses, or the pool attendants. At Bvlgari, you still get kind and genuine service, but it doesn't feel as personal. And again, not always that efficient. Some staff were wonderful, but the consistency just wasn't there. Check-in/Check-out: No major concerns. Fast and no problems with the bill. Would I return? Maybe. It depends. Overall, I enjoyed my time at Bvlgari. You just can't beat that view. It would be nice if they improved on the service and food."
1052404784,Mar 2026,Sleep quality,3,5,32.66666666666667,28,15.633333333333333,13.4,Positive,high overall rating with low aspect rating; low aspect rating with positive text sentiment,Highlights of honeymoon,"The breakfast at Sangkar was wonderful, and having dinner there while watching the sunset was an unforgettable experience. A special thanks to our butler Lanang, who thoughtfully reserved the perfect table for us to enjoy the sunset. The scenery was beautiful everywhere — from...","The breakfast at Sangkar was wonderful, and having dinner there while watching the sunset was an unforgettable experience. A special thanks to our butler Lanang, who thoughtfully reserved the perfect table for us to enjoy the sunset. The scenery was beautiful everywhere — from the main pool and pool bar where we took photos, to the stunning view from our private indoor pool. This stay was truly one of the highlights of our honeymoon, and we would love to come back again in the future. Thank you very much, Lanang, for taking such great care of us."
981263932,Nov 2024,Sleep quality,4,1,-2.8000000000000003,-1,-1.68,-0.6,Negative,high aspect rating with negative text sentiment; low overall rating with high aspect rating,They say it luxury but..,"Surprisingly, the service here falls far short of what I would expect from a luxury hotel. Extending my stay in this room seems like a bad idea. I never expected our last week in Bali to be such a disappointment……………………………………………………………………….","Surprisingly, the service here falls far short of what I would expect from a luxury hotel. Extending my stay in this room seems like a bad idea. I never expected our last week in Bali to be such a disappointment………………………………………………………………………."
163750195,Jun 2013,Sleep quality,4,1,-2.357894736842105,-2,-2.063157894736842,-1.75,Negative,high aspect rating with negative text sentiment; low overall rating with high aspect rating,expensive hotel with unsatisfactory service,The service us terrible. the breakfst had insects lying around. the staff is not responsive to your request and comments i called the golf cart topick up to go to the restaurant but it took more than 15 mins to arrive need to keep on calling to get what you want. i asked them ...,The service us terrible. the breakfst had insects lying around. the staff is not responsive to your request and comments i called the golf cart topick up to go to the restaurant but it took more than 15 mins to arrive need to keep on calling to get what you want. i asked them why it took so long and the response was the restaurant was actually very close to my room and i could walk there.cant believe they are doing this under the name of the luxury brand name yet it is very expensive
466407425,Mar 2017,Sleep quality,4,3,0,0,-0.6054054054054054,-0.2,Negative,low overall rating with high aspect rating,Love the service but expensive,unfortunately I choose this place totake a look for our upcomig wedding in November and I just supposed to be informed of any special requirements but there was a lot of misscomunicationsand decided to explore other hotels,unfortunately I choose this place totake a look for our upcomig wedding in November and I just supposed to be informed of any special requirements but there was a lot of misscomunicationsand decided to explore other hotels
78284179,Sep 2010,Sleep quality,4,3,0.5410628019323671,1,1.0821256038647342,2,Positive,low overall rating with high aspect rating,"Not befitting Bulgari Name, Overpriced Given The Drawbacks","I was there for my honeymoon. Paid USD$1k per night. The location was very remote. Which is ok for a honeymoon and the views from the villa were spectacular and dramatic when we reached the hotel for the first time. However, this initial excitement wore thin when we encountere...","I was there for my honeymoon. Paid USD$1k per night. The location was very remote. Which is ok for a honeymoon and the views from the villa were spectacular and dramatic when we reached the hotel for the first time. However, this initial excitement wore thin when we encountered a number of issues with the hotel room. There were several power outages at the hotel. The electricity went off frequently. Also, whilst the villa had a pool, the pool was not clean. There was clumps of dust on the floor of the pool. Very bad. Spa was good but did not use Bulgari products. They did not replenish the bulgari frangrance at all. All we got was one 5 ml sample! Apart from the measly toileteries, the only link to Bulgari was an overpriced boutique store. Service was ok and the italian restaurant was good but generally very disappointing for USD$1k per night. SHould have stayed at the Four Seasons. There does not appear to be any proper management in this hotel. They did not even make any special arrangement such as a bottle of wine to make up for any of the glitches and the fact that we had indicated that this is a honeymoon for us."
166169526,Jul 2013,Sleep quality,4,3,2.817610062893082,4,0.03522012578616359,0.0500000000000001,Positive,low overall rating with high aspect rating,"Thanks, but not again..","big for its name, but turned out i'm not a big fan. i will try to balance the good and the bad things about this resorts. i love the bvlgari amenities, off course. i love the beautiful private beach and the inclinator to go there. i love the bang & olufsen equipment. i love th...","big for its name, but turned out i'm not a big fan. i will try to balance the good and the bad things about this resorts. i love the bvlgari amenities, off course. i love the beautiful private beach and the inclinator to go there. i love the bang & olufsen equipment. i love the ocean view, a nice indulgence to have such a view first thing in the morning. the food is not that great. don't like the spa building design. the room put too much dark wood, making it look too gloomy. the semi outdoor bathroom loses its whole point, or maybe i was the one who didn't get it. the private pool is too tiny (compared to other bali private villas). the breakfast is foolishly unbelievably ridiculous that we needed to go to their restaurant instead of having an in-villa breakfast (regarding the price). overall, i would say no to go back again."
68391280,Jun 2010,Sleep quality,4,3,5.209302325581396,24,1.6713178294573643,7.7,Positive,low overall rating with high aspect rating,"Overpriced, Nothing Special",My fiance and I stayed for 2 nights at the Bulgari before we moved to the Alila Villas for 3 nights (also see my review on Alilia) as I couldn't decide which one to go for so I decided to check out both. Turned out Alilia was far better than expected and Bulgari is a bit disap...,"My fiance and I stayed for 2 nights at the Bulgari before we moved to the Alila Villas for 3 nights (also see my review on Alilia) as I couldn't decide which one to go for so I decided to check out both. Turned out Alilia was far better than expected and Bulgari is a bit disappointed. It is the most expensive in terms of the room rate and the food is just ridicously overpriced. A bowl of noodle soup is 40 usd and it doesn't even taste that good. I have been to some of the best resorts in South Africa and I was expecting with a brand like Bulgari, I could expect it to be at the same level but it clearly was not. It is similar to say a Four Season in Koh Samui but much more expensive, even the food tasted much better at a Four Season. The service is good and not much surprises. We had breakfast in our villa the first morning and got surrounded by 20 monkeys trying to steal our food, we called for help to clear out the food however it took them another 15-20mins to come over, so my fiance and I had to grab whatever tea or fodd that we wanted to go back into the room watching the monkeys took over our table outside and eat all the leftovers. It was an interesting experince with nature i suppose but help could have come a bit quicker. The room itself is nicer and big however again not much different than any high end tropical resorts and the design doesn't have any ""Bulgari"" feel. It's not posh or modern, just typical Balinese dark wood style. The Alila looks more Bulgari than the Bulgari...! They do have B&O TV however a Philips alarm clock? and no Nepresso machine although it's an italian hotel?!! The villa pool is also tiny, although it was funny watching the monkeys dipping into it. The main pool is nice with gorgeous ocean view but again not so big. Food selection is so limited and overpriced, and worst doesn't taste so good. We even tried the Mozerralla pizza for a snack and it was bad, come on, this is again an Italian resort right? The food is 3 times as expensive as a normal resort just because the Nasi Goreng comes with Lobster tail not chicken...but I don't like lobster! Nicest thing is probably that they have a lift to take you down to the beach (so save wathcing the thousand steps) and they also have a bar and lounge chairs there so it was nice to check out the beach although there were more bugs and the waves were fierce. The Spa was good, similar to the one at Alila, they use Espa from the UK and Bulgari amenities which are better than the Alila brand, but again treatments are rather expensive. Given there are so many other new choices in Uluwatu and I love the Alila so much more, I definitely won't go back to Bulgari."
670805021,May 2019,Sleep quality,4,3,8.452830188679245,4,1.1622641509433964,0.55,Positive,low overall rating with high aspect rating,"Good view, but dated","The resort is on the cliff, so the view is really nice. However, I think the rooms and decor needed renovation and it was way too dark inside the room at night. A lot of monkeys in the area, definitely cannot leave food at the outdoor area for even a couple of minutes.","The resort is on the cliff, so the view is really nice. However, I think the rooms and decor needed renovation and it was way too dark inside the room at night. A lot of monkeys in the area, definitely cannot leave food at the outdoor area for even a couple of minutes."
123004060,Jan 2012,Sleep quality,4,3,11.052631578947368,90,3.9052631578947365,31.8,Positive,low overall rating with high aspect rating,Paradise yet somewhat lost.,Well another trip another hotel. Sorry I forgot to take pictures. My wife and I decided to go to Bali for New Years. We were booking with AMEX points and the Bulgari Hotels & Resorts Bali was one of the hotels that would could book with points. The photos seemed amazing (and y...,"Well another trip another hotel. Sorry I forgot to take pictures. My wife and I decided to go to Bali for New Years. We were booking with AMEX points and the Bulgari Hotels & Resorts Bali was one of the hotels that would could book with points. The photos seemed amazing (and yes the hotel, grounds, and rooms are stunning) so that is the hotel that we choose. Before arriving at the resort I emailed the hotel and they were very accommodating with arranging a pickup for our late arrival to the hotel. In fact we were greeted before we entered customs by a hotel staff member that walked us through the visa on arrival, walked us through around the customs line and had us processed by some higher up why we waited for our bags then got us to our car. On arrival we were taken directly to our room where they checked us in so that we did not even have to go to reception so late. Thank you. Below is my Pro's and Con's list. For every hotel I think you should always try and see both sides to everything so that people reading the reviews can make there own choice based on both sides. PROS: - The View. You can not go wrong anywhere in this hotel from the rooms to the restroom from reception to the pool. This is just fantastic. - The villa. We had a wonderful room king bed room. The bathroom was larger that the bedroom practically and the bedroom was not small at all. This was a small house basically. A wonderful outdoor shower as well as an indoor shower (please see the shower con below). The plunge pool was actually warm. We have stayed in hotels with plunge pools before. The problem is the hotels never heat them they rely on the sun. This one just perfect. Last but not least about the villa is the patio. It is wonderful and really big. There is no lack of space in these accommodations. - The staff. These are some of the nicest people out there. Good day and Roberto especially. These guys were so helpful and kind. - The food in the Indonesian restaurant was really good and the service was great. The italian restaurant that is supposed to be this great restaurant that has won awards was a let down. CONS: - The overall lack of attention to detail. I do not blame the staff at all. I think something like this is taught from the hotel management. My suggestion would be to steal some managers from the Four Seasons. - The shower. It seems like most people complain about this in the reviews. The floor is so rough that it feels like you are walking on the bottom of the sea with rocks on it. - Leakage. Yes with all of the rain our room was leaking from the ceilings and it looked like it had been happening for a while. In addition to this the moisture was coming through the walls and a great deal of this was around the electrical outlets. - Cleanliness. Since we checked in late we jumped into bed and went right to sleep. We woke up in the morning and the bed sheets looked like there was leftover room service stained on the sheets. Yuck. We took the sheets off and had the replaced. Three nights later it was the same thing again. They changed out the sheets and they were dirty again. This should never happen one time let only a second time. - The pool service. This is an example of lack of attention to detail. Once get to the pool you get the towel service and the water. After that other than a snack later you really never hear from anyone again not even if you want to order a drink. I would think a hotel would want to sell sell sell. The towels were pretty old and frayed. - Breakfast. This is a really odd one. When we checked in till about January 2nd the hotel was packed. The choices for breakfast were 4 things on the menu and some pastries, fruit and yogurt, and cereal in a buffet setting. It was not bad but what was really weird is that once the hotel emptied out we were greeted at breakfast and told that we could have anything we would like to have made for breakfast. This is not really a con it was just really weird. It seems like the hotel can not handle a large number of people (management). SUMMARY: This was a hard place to review actually. On one side it was just amazing and we walked out of the hotel loving our stay but we paid with points so the money is not a factor really. I think that if we had paid the huge sum of $1k per night we would have really been bummed out. There is a hotel that we went to for dinner called the Alila Uluwatu. This hotel is not the same style. It is stunning but very sleek and modern. It was very nice to walk around there at night and the food. WOW!!! it was awesome that is all that I can say. The staff were great as well. WOULD I STAY HERE AGAIN? Probably not. I would not be bummed if someone else paid for it but I would not pay for it. I would try out the Alila."
149999238,Jan 2013,Sleep quality,4,3,11.240143369175627,28,4.21505376344086,10.5,Positive,low overall rating with high aspect rating,Less for More,"On paper, this seems to be the perfect romantic getaway...a landscape touched by gods, a world-class luxury brand / hotel management company and bricks-&-mortars designed by Antonio Citterio. Bulgari, Bali, almost could have been the perfect resort...except for one ""minor"" fau...","On paper, this seems to be the perfect romantic getaway...a landscape touched by gods, a world-class luxury brand / hotel management company and bricks-&-mortars designed by Antonio Citterio. Bulgari, Bali, almost could have been the perfect resort...except for one ""minor"" fault...service. While the service is not offensive, it lacks the personable and customized ambience that other top-notch resorts offer. You get about the same amount of attention as if you are wearing shorts and sneakers browsing through a Bulgari jewelry store. If you pay this amount of money for a stay, you expect much more. During my stay, I filed a minor complaint on housekeeping. I repeatedly (3x) asked for a response...if not an apology. None was offered. Since this resort is blessed in so many ways, it definitely attracts the wedding crowd. If you enjoy privacy, then cross your fingers on not meeting the wedding entourage. The packaged weddings seem to be a big draw here. It's great for the newlyweds and the wedding party; not so great if you are on your special romantic getaway. I do have compliments for this resort. The cliff-side view is breath-taking. The 75 degree tram down to the beach was spectacular. The Italian restaurant, Il Ristorante, was fantastic (BTW...if you want Indonesian food, try Warung at Alila not far away). The villas in a typical Balinese garden setting were beautiful...though the dark furnitures in a humid tropic weather do not age well. I might sound overly critical. However, I am entitled at the rates they charge. There are simply many other resorts on this beautiful island which offer more for less."
396125775,Jul 2016,Sleep quality,5,5,-8.4,-3,-1.12,-0.4,Negative,high aspect rating with negative text sentiment,No words...,The drive to the Bulgari at night is mystical and magical. Arriving there and then being driven in a buggy to your villa is unreal. The lighting and the view is just something else. I really am lost for words.,The drive to the Bulgari at night is mystical and magical. Arriving there and then being driven in a buggy to your villa is unreal. The lighting and the view is just something else. I really am lost for words.
129095814,May 2012,Sleep quality,5,1,-2.2857142857142856,-2,-0.2857142857142857,-0.25,Negative,high aspect rating with negative text sentiment; low overall rating with high aspect rating,Monkeys on Private Pool,"I was stayed there two years ago for 3 days. It was perfect hotel only had problem on private pool. We cant put our things around pool, such as food, sunglasses, etc because monkeys will steal or eat whatever we put. Many times too i saw monkeys played on the pool. I know the ...","I was stayed there two years ago for 3 days. It was perfect hotel only had problem on private pool. We cant put our things around pool, such as food, sunglasses, etc because monkeys will steal or eat whatever we put. Many times too i saw monkeys played on the pool. I know the difficulties the staffs to make them away, even they said to me just gave report if monkey touch the pool and they will change and clean the water. I felt bad if report them everyday or everytime, so i never said anyting about monkeys did."
123285501,Jan 2012,Sleep quality,5,5,-1.1061728395061727,-4,1.3550617283950617,4.9,Positive,high aspect rating with negative text sentiment,the price of peace in Bali is - priceless,"I organized an incentive group of high level business people, 115 people in all, where we took over residency of the whole of Bulgari Resort in late May 2011. These days, it appears that usually people are very quick to write something negative on TripAdvisor in the hope if re...","I organized an incentive group of high level business people, 115 people in all, where we took over residency of the whole of Bulgari Resort in late May 2011. These days, it appears that usually people are very quick to write something negative on TripAdvisor in the hope if receiving recompense, an upgrade or ""forcing the hotelier under fear of a bad review"" to give in to unreasonable demands, so I felt compelled to write about our experience. The logistics of planning, managing, housing, feeding and watering such a large group for 5 days, along with entertainment, internal and external cannot be underestimated. With infinite and detailed planning, and meetings as detailed as I have ever encountered, I can say the teams and staff at Bulgari did not let us down in any way, either by minor errors, or because of unplanned events, or due to lack of attentiveness, process or product. The old adage, ""you get what you pay for"" could not have been more true. We paid top dollar, and we got exceptional experiences, service and an unforgettable event - that happily, was also enjoyable to manage. F&B, housekeeping, maintenance, senior management all contributed to the success, and the enjoyment by all. in tropical climates you will always find bugs, live with it or stay at home. Wear and tear by relentless weather and water of these climates, combined with the salt corrosion and damage from being literally at the shoreline (just ask any boatie) is a constant maintenance nightmare and can show major signs of wear and tear overnight. Being so close to nature you have the wonder of wild animals, not the wild animals you encounter in Kuta and who lets face it are infinitely more dangerous, an unspoilt beach means just that - no plastic bottles, no plastic bags, no straws, preserved naturally just as mother nature presented it in the first place. Wooden tables carved from locally sourced trees, and stunning displays of craftsmanship in heavy Indonesian teak chairs were on offer, if people took the time to recognize this from a modern cushioned plastic chair. The Resort does show signs of having being used in places, it is not new, but it also oozes peace, tranquility and understated elegance. discreet service is just that - there when you need it - not constantly being pestered Being able to retreat from the madness of other parts of today's Bali was for our group, priceless."
176404594,Sep 2013,Sleep quality,5,3,1.4000000000000001,8,1.4175,8.1,Positive,low overall rating with high aspect rating,Full Occ Not an Excuse for Slow Service,"I just came back from Bvglari , Uluwatu and had a lovely last evening but there were a number of hiccups and this is not to blame entirely on the management, but there was a lack of consistency in SOP with the staff. Some things can be let go of, but for the price you pay, I k...","I just came back from Bvglari , Uluwatu and had a lovely last evening but there were a number of hiccups and this is not to blame entirely on the management, but there was a lack of consistency in SOP with the staff. Some things can be let go of, but for the price you pay, I know having been to smaller resorts in Bali, you expect Value Exchange. 1.The room was beautiful and clean, but 2/3 times with the Do Not Disturb sign on, our room was entered anyway. 2. When I asked staff for a missing room coffee filter for the loose Coffee to strain, the staff had no idea and neither attempted to find out and get back to me. 3. We ordered the golf karts to the lobby , and 2/3 times they were VERY late and we were nearly late for the wedding in the estate across from us. I felt they should have let us know a time frame, so perhaps we could have walked to the lobby instead. It took 30-45mins. 4. Ordering items like cigarettes took just as long, 30 misn and we had to call at least 3 times. 5. At breakfast I was refused in the buffet area with a bikini top and shorts, which I understood, so we were told to sit at the bar just below, which in fact was a lot quieter and a lot more intimate, which we really appreciated. The next day we asked to sit there again, dressed appropriately this time, but different staff, said different things with allowing us and we were left hanging a bit too long, so with lack of consistency in training, they should be able to tell us off the cuff what we can or cannot do. We ended up eating there any way. 6. I had a mini ordeal with my mobile dropping into the pool, so I asked if it was okay to have a tiny bowl of uncooked rice, which we honestly thought after all the waiting we would not expect to be charged , so we were surprised when they wanted to charge us for the price of cooked rice. 7. The last day at dinner , my partner who enjoys drinking Coke cola ordered a glass and upon drinking it , he let the staff know this was diet coke or either Pepsi, which he does not like . I tried it and let the staff know they made a mistake, fair enough. But they came back and insisted it was coke. We ordered a bottle of still water on the side of our meal , and they filled our glasses once and we never saw the other half of the bottle. When the bill came, the order said ""Diet Coke"", and it was obvious they HAD made a mistake and charged us for a full bottle of still which we would have drank if it was left on our table. We had voiced our concerns to the Director of Rooms, Marcel, who was a fantastic guy who understood our frustrations at the small things, but to be honest we had only wanted the name of the MOD when we asked the bar staff and they ended up calling the BAr manager who then called the D.O.R and we really wanted to eat our breakfast in peace, but they ran around calling all the managers when we JUST wanted a name. We explained none of them were in trouble we just wanted a Name. 8. Lastly consistency in breakfast was average. The first day we had a lovely Eggs Benedict on bread with potato , fried tomato, with chicken sausage and bacon, the next day, there was no sausage or no bacon with the meal?!? Well overall , I still would like to go back, I just wish they would take care of the smaller details for the price that you pay."
121868836,Dec 2011,Sleep quality,5,3,4.67966573816156,15,2.3242339832869083,7.45,Positive,low overall rating with high aspect rating,Overated!,"For the price you pay to stay at the Bulgari I think there are much better options in Bali, such as Alila, St Regis and The Four Seasons. For this level of hotel I expected much more. Aesthetically the resort was absolutely gorgeous and the room was beautiful. The fit out was ...","For the price you pay to stay at the Bulgari I think there are much better options in Bali, such as Alila, St Regis and The Four Seasons. For this level of hotel I expected much more. Aesthetically the resort was absolutely gorgeous and the room was beautiful. The fit out was of a very high quality as you would expect. Here is where i was let down: Upon arrival we had to wait 30 minutes to get into our room, we arrived after the check in time and i would have expected the room to be ready right away. The pool in the villa was cloudy , has dead worms in it and was dirty, In the evening we arrived back from dinner to find our room swarming with flying bugs, we called and had a man arrive, followed by another 3 staff who sprayed the bugs and informed me we had a nest of them at out front door, it was at this point that i would have expected a room transfer. Instead the room was left for us with all of the dead bugs on the floor and not cleaned up. We continues to have them invade our bed throughout the night which made for an uncomfortable and unromantic night. The hotel cannot control the bugs but they could have moved us to another room with no nest or at least cleaned up the dead bugs. The next morning we went to breakfast that was underwhelming, the eggs were cold and the yoghurt was warm, the service however was excellent, Upon return from breakfast i would have expected the bugs to at least be cleaned from our room but they were not. What I did like was the beautiful resort itself, the service from the butler and the restaurant staff, the bed was absolutely amazing, the most comfortable bed, doona and pillows i have ever slept in, the view was lovely. All in all I would not go again instead i would go to the Four Seasons which is at a better location, has better service and food or the St Regis where I could also say the same."
262101810,Mar 2015,Sleep quality,5,3,6.241486068111455,18,2.9647058823529413,8.55,Positive,low overall rating with high aspect rating,Great stay but expect more,"We stayed here in 2014 for two nights. Upon arrival, we were greeted by smile and friendly staff. The welcome drinks were served as we enjoyed the great view that the lobby had to offer. Then, came in the buggy to escort us to our villa. During the escort, you could immediatel...","We stayed here in 2014 for two nights. Upon arrival, we were greeted by smile and friendly staff. The welcome drinks were served as we enjoyed the great view that the lobby had to offer. Then, came in the buggy to escort us to our villa. During the escort, you could immediately feel the serenity, quietness and exclusivity of the resort. Our villa was an ocean view villa. The villa had a private swimming pool with a separate outdoor dining area and a bale chair. The bedroom itself really spacious with Balinese style decor with separate walk in closet and bathroom. The bathroom area also had separate toilet, ""gold"" bathtub, shower and outdoor shower. The king size bed and the fluffy pillows were also very comfortable. The amenities were as you would expect in a luxury resort. The breakfast we had here was by far one of the best we had so far. They served variety of foods from western to full set Japanese meals. The food at restaurant here was also fantastic. You will enjoy having your meal with a ""to die for"" cliff edge view of the restaurants. ANd now the negatives, the size of the private pool here was relatively small compare to other resort villa that we had stayed in. The furniture of the room need major refurbishment. We found some of the furniture had worn out. The outdoor shower was dirty. The view from the outdoor dining room was nothing special (our villa was quite far from the cliff). Unfortunately, we felt that we expected more from the price that we paid for the villa. FYI, As the resort is quite secluded, you would find looking for an outside restaurant or cafe quite difficult. Also, be careful with the transport here. The prices they charged here seemed to be higher than what you would expect around the seminyak area because you are a little far from restaurant and cafe."
